Instance,Strengthening,Symmetry Breaking,Solver Status,Execution Time
30_500_5.txt,True,True,ok,0.1522986888885498
10_200_9.txt,True,True,ok,0.030473709106445312
15_450_7.txt,True,True,ok,60.01370644569397
40_500_6.txt,True,True,ok,60.03163027763367
50_100_6.txt,True,True,ok,1.0300767421722412
40_200_3.txt,True,True,ok,0.2706162929534912
45_200_6.txt,True,True,ok,0.34156250953674316
25_250_6.txt,True,True,ok,60.02933120727539
45_100_5.txt,True,True,ok,60.05936312675476
20_100_9.txt,True,True,ok,0.027173995971679688
25_350_8.txt,True,True,ok,0.03816819190979004
50_450_3.txt,True,True,ok,0.4652261734008789
15_350_5.txt,True,True,ok,60.01276969909668
25_400_9.txt,True,True,ok,0.04850292205810547
45_400_5.txt,True,True,ok,60.0417160987854
15_400_3.txt,True,True,ok,0.015099287033081055
45_350_2.txt,True,True,ok,60.061468839645386
10_450_5.txt,True,True,ok,0.010039567947387695
10_250_3.txt,True,True,ok,12.587887048721313
15_450_3.txt,True,True,ok,0.022069692611694336
45_150_6.txt,True,True,ok,60.062904834747314
15_100_9.txt,True,True,ok,0.01683521270751953
40_500_1.txt,True,True,ok,0.19276976585388184
40_100_2.txt,True,True,ok,0.21136116981506348
15_350_9.txt,True,True,ok,0.015427589416503906
40_250_3.txt,True,True,ok,0.1421360969543457
35_450_2.txt,True,True,ok,0.09482526779174805
35_450_9.txt,True,True,ok,3.663649797439575
30_300_4.txt,True,True,ok,0.06845378875732422
35_450_1.txt,True,True,ok,17.012381553649902
25_450_5.txt,True,True,ok,60.025755643844604
40_400_9.txt,True,True,ok,0.2485954761505127
50_150_2.txt,True,True,ok,0.27306580543518066
20_300_9.txt,True,True,ok,0.026487112045288086
30_200_1.txt,True,True,ok,0.06522107124328613
30_100_1.txt,True,True,ok,0.056256771087646484
50_450_2.txt,True,True,ok,60.11871147155762
45_200_8.txt,True,True,ok,0.2542123794555664
30_450_8.txt,True,True,ok,1.2133774757385254
10_200_7.txt,True,True,ok,0.00997471809387207
20_400_3.txt,True,True,ok,0.02559185028076172
25_500_6.txt,True,True,ok,0.04418492317199707
10_450_2.txt,True,True,ok,0.00945901870727539
50_100_5.txt,True,True,ok,0.22701668739318848
15_400_7.txt,True,True,ok,0.017391204833984375
25_450_3.txt,True,True,ok,0.04252338409423828
40_300_5.txt,True,True,ok,60.03444457054138
25_250_5.txt,True,True,ok,0.05571436882019043
50_500_5.txt,True,True,ok,60.067223072052
35_100_9.txt,True,True,ok,26.53301239013672
35_400_4.txt,True,True,ok,0.14399504661560059
25_500_9.txt,True,True,ok,0.04649090766906738
45_100_9.txt,True,True,ok,0.3714144229888916
30_400_3.txt,True,True,ok,0.07720732688903809
40_500_2.txt,True,True,ok,60.03138279914856
50_500_1.txt,True,True,ok,2.033010244369507
35_400_1.txt,True,True,ok,0.9089627265930176
40_100_5.txt,True,True,ok,19.652623414993286
15_400_8.txt,True,True,ok,0.01867055892944336
45_300_2.txt,True,True,ok,60.05596995353699
35_400_9.txt,True,True,ok,60.02592349052429
20_450_2.txt,True,True,ok,0.05308651924133301
40_300_6.txt,True,True,ok,0.5847699642181396
40_350_4.txt,True,True,ok,0.15266633033752441
40_450_6.txt,True,True,ok,60.04784798622131
50_250_6.txt,True,True,ok,60.0694317817688
35_250_5.txt,True,True,ok,0.20948410034179688
45_200_9.txt,True,True,ok,0.1977841854095459
20_100_6.txt,True,True,ok,0.028202533721923828
15_400_4.txt,True,True,ok,0.017199277877807617
25_100_1.txt,True,True,ok,60.02113103866577
25_350_3.txt,True,True,ok,0.03979897499084473
20_250_4.txt,True,True,ok,0.024791955947875977
15_400_6.txt,True,True,ok,0.015599727630615234
45_400_1.txt,True,True,ok,60.03858160972595
45_350_1.txt,True,True,ok,1.2435972690582275
25_500_3.txt,True,True,ok,0.10318160057067871
15_300_4.txt,True,True,ok,0.0192258358001709
10_350_4.txt,True,True,ok,0.01036381721496582
30_200_8.txt,True,True,ok,0.06327033042907715
25_300_7.txt,True,True,ok,0.04276323318481445
20_400_1.txt,True,True,ok,60.01780366897583
50_350_2.txt,True,True,ok,60.06923294067383
25_350_4.txt,True,True,ok,0.05402708053588867
20_500_7.txt,True,True,ok,0.02942967414855957
20_400_4.txt,True,True,ok,0.023918628692626953
45_500_8.txt,True,True,ok,60.05601191520691
15_250_5.txt,True,True,ok,0.019080162048339844
20_300_2.txt,True,True,ok,0.039021968841552734
10_200_6.txt,True,True,ok,0.009515047073364258
20_100_5.txt,True,True,ok,0.02937006950378418
15_150_9.txt,True,True,ok,0.01645207405090332
30_350_7.txt,True,True,ok,60.04596495628357
40_450_9.txt,True,True,ok,0.41695451736450195
40_450_2.txt,True,True,ok,60.09648323059082
40_350_5.txt,True,True,ok,0.18930959701538086
30_350_1.txt,True,True,ok,60.02813935279846
25_500_7.txt,True,True,ok,60.01760506629944
10_250_7.txt,True,True,ok,3.8544301986694336
30_200_3.txt,True,True,ok,0.061223506927490234
40_250_9.txt,True,True,ok,0.12403202056884766
50_200_6.txt,True,True,ok,60.048879861831665
45_400_6.txt,True,True,ok,60.03852677345276
25_400_6.txt,True,True,ok,0.043786048889160156
20_500_4.txt,True,True,ok,34.473692655563354
20_500_9.txt,True,True,ok,0.028088808059692383
45_150_9.txt,True,True,ok,60.05829381942749
25_400_7.txt,True,True,ok,1.9309782981872559
40_450_8.txt,True,True,ok,0.2085895538330078
10_100_7.txt,True,True,ok,0.00895071029663086
20_200_9.txt,True,True,ok,0.02454853057861328
35_200_2.txt,True,True,ok,0.09049320220947266
40_250_6.txt,True,True,ok,0.1805405616760254
10_200_8.txt,True,True,ok,0.009705781936645508
15_200_3.txt,True,True,ok,0.015213966369628906
35_250_6.txt,True,True,ok,60.03896927833557
50_150_5.txt,True,True,ok,60.0705144405365
40_200_7.txt,True,True,ok,60.04899311065674
25_450_4.txt,True,True,ok,0.06693029403686523
40_500_8.txt,True,True,ok,60.04892611503601
25_100_4.txt,True,True,ok,60.02159833908081
10_250_8.txt,True,True,ok,0.009265661239624023
50_100_4.txt,True,True,ok,0.40183448791503906
30_300_5.txt,True,True,ok,0.07784342765808105
50_500_9.txt,True,True,ok,0.39153480529785156
40_400_4.txt,True,True,ok,60.03472542762756
45_400_8.txt,True,True,ok,60.059470415115356
25_450_6.txt,True,True,ok,60.02344465255737
30_400_7.txt,True,True,ok,60.03157997131348
20_500_2.txt,True,True,ok,0.08045434951782227
20_350_3.txt,True,True,ok,0.02576279640197754
35_200_5.txt,True,True,ok,0.17976069450378418
20_150_4.txt,True,True,ok,0.025640010833740234
10_450_6.txt,True,True,ok,0.008615255355834961
10_150_8.txt,True,True,ok,0.010391712188720703
35_500_7.txt,True,True,ok,0.1375730037689209
30_150_4.txt,True,True,ok,0.07679295539855957
45_300_9.txt,True,True,ok,0.20080947875976562
10_350_9.txt,True,True,ok,0.010346412658691406
30_300_8.txt,True,True,ok,60.03001046180725
35_200_7.txt,True,True,ok,4.816729784011841
15_500_8.txt,True,True,ok,0.014295578002929688
30_350_2.txt,True,True,ok,0.09049081802368164
25_300_5.txt,True,True,ok,0.09160637855529785
25_300_1.txt,True,True,ok,0.04608035087585449
50_150_7.txt,True,True,ok,0.3237016201019287
45_400_9.txt,True,True,ok,60.058579206466675
15_300_1.txt,True,True,ok,0.01569509506225586
30_500_6.txt,True,True,ok,0.11764287948608398
20_400_8.txt,True,True,ok,0.023804187774658203
50_300_5.txt,True,True,ok,0.40108275413513184
25_100_3.txt,True,True,ok,0.03960752487182617
20_500_5.txt,True,True,ok,0.022430419921875
15_350_3.txt,True,True,ok,0.016016006469726562
30_200_5.txt,True,True,ok,60.040091037750244
40_100_4.txt,True,True,ok,60.04566979408264
35_300_2.txt,True,True,ok,60.036571979522705
50_400_8.txt,True,True,ok,2.383777618408203
10_400_5.txt,True,True,ok,0.009280204772949219
15_450_4.txt,True,True,ok,0.0488734245300293
20_250_6.txt,True,True,ok,1.2446470260620117
40_150_4.txt,True,True,ok,0.1340348720550537
30_100_5.txt,True,True,ok,0.05928540229797363
25_150_9.txt,True,True,ok,60.02973389625549
15_350_6.txt,True,True,ok,0.022887229919433594
50_450_7.txt,True,True,ok,0.43917036056518555
15_450_2.txt,True,True,ok,0.015785932540893555
45_200_3.txt,True,True,ok,0.20843100547790527
45_500_2.txt,True,True,ok,60.05658173561096
50_500_4.txt,True,True,ok,60.07049584388733
35_450_5.txt,True,True,ok,0.38805246353149414
20_300_5.txt,True,True,ok,0.051751136779785156
20_500_1.txt,True,True,ok,0.025402545928955078
35_300_4.txt,True,True,ok,0.16467809677124023
50_450_9.txt,True,True,ok,60.06863284111023
50_250_4.txt,True,True,ok,0.7241702079772949
40_350_6.txt,True,True,ok,60.04836678504944
15_300_7.txt,True,True,ok,0.016502857208251953
20_450_6.txt,True,True,ok,0.024343252182006836
50_300_9.txt,True,True,ok,60.08144497871399
45_350_7.txt,True,True,ok,0.23172616958618164
30_500_9.txt,True,True,ok,0.08149385452270508
45_250_6.txt,True,True,ok,60.05741763114929
15_500_9.txt,True,True,ok,4.272124767303467
15_150_8.txt,True,True,ok,0.015291452407836914
45_350_3.txt,True,True,ok,60.057207107543945
35_250_2.txt,True,True,ok,0.09720873832702637
45_150_1.txt,True,True,ok,60.06754493713379
50_400_5.txt,True,True,ok,60.073227882385254
15_300_6.txt,True,True,ok,0.01589512825012207
50_300_8.txt,True,True,ok,60.069605112075806
30_400_5.txt,True,True,ok,0.06735801696777344
15_100_5.txt,True,True,ok,0.014422416687011719
40_150_9.txt,True,True,ok,26.69786810874939
15_300_5.txt,True,True,ok,0.020660400390625
35_200_4.txt,True,True,ok,60.02478551864624
25_200_6.txt,True,True,ok,0.06688761711120605
30_100_8.txt,True,True,ok,0.08809113502502441
35_350_5.txt,True,True,ok,60.02634143829346
45_500_9.txt,True,True,ok,1.6695313453674316
50_450_1.txt,True,True,ok,60.054399728775024
20_450_4.txt,True,True,ok,0.028464078903198242
30_400_6.txt,True,True,ok,0.07394957542419434
30_200_6.txt,True,True,ok,0.6600253582000732
50_300_6.txt,True,True,ok,60.078675508499146
35_250_8.txt,True,True,ok,60.03936767578125
40_500_5.txt,True,True,ok,0.1613764762878418
25_500_2.txt,True,True,ok,0.5956864356994629
40_300_2.txt,True,True,ok,0.14354991912841797
10_300_9.txt,True,True,ok,0.010330677032470703
15_450_9.txt,True,True,ok,0.016917705535888672
10_100_9.txt,True,True,ok,0.010272502899169922
10_500_1.txt,True,True,ok,0.010158777236938477
50_400_6.txt,True,True,ok,0.9394190311431885
35_300_8.txt,True,True,ok,0.1345372200012207
50_450_5.txt,True,True,ok,60.047773599624634
25_500_5.txt,True,True,ok,0.038099050521850586
40_100_1.txt,True,True,ok,3.7289397716522217
15_450_8.txt,True,True,ok,0.017275094985961914
30_450_4.txt,True,True,ok,27.45544457435608
30_400_8.txt,True,True,ok,0.06861138343811035
15_100_4.txt,True,True,ok,0.015684127807617188
30_450_2.txt,True,True,ok,60.03328514099121
15_100_7.txt,True,True,ok,0.01821160316467285
25_100_2.txt,True,True,ok,0.04920339584350586
15_300_3.txt,True,True,ok,0.012099027633666992
45_450_4.txt,True,True,ok,60.05717968940735
20_100_8.txt,True,True,ok,0.025987625122070312
25_400_5.txt,True,True,ok,0.048233985900878906
15_250_2.txt,True,True,ok,0.016357421875
20_400_2.txt,True,True,ok,0.023926734924316406
25_300_8.txt,True,True,ok,0.042041778564453125
20_350_7.txt,True,True,ok,60.06872272491455
40_450_7.txt,True,True,ok,60.04605150222778
20_450_7.txt,True,True,ok,4.5649659633636475
35_350_6.txt,True,True,ok,2.025843858718872
50_350_7.txt,True,True,ok,0.32462596893310547
20_200_1.txt,True,True,ok,0.02891707420349121
10_150_7.txt,True,True,ok,0.5991072654724121
25_500_4.txt,True,True,ok,0.05075573921203613
45_250_2.txt,True,True,ok,0.20084452629089355
45_100_1.txt,True,True,ok,60.061911821365356
45_350_8.txt,True,True,ok,60.06136703491211
10_300_1.txt,True,True,ok,26.950095653533936
25_200_8.txt,True,True,ok,0.050849199295043945
40_200_4.txt,True,True,ok,0.12063288688659668
25_400_1.txt,True,True,ok,1.1295838356018066
25_150_3.txt,True,True,ok,0.03748059272766113
20_300_7.txt,True,True,ok,0.026178598403930664
35_500_8.txt,True,True,ok,60.03723669052124
15_250_8.txt,True,True,ok,0.01720881462097168
25_250_7.txt,True,True,ok,0.047373056411743164
45_150_5.txt,True,True,ok,0.15639281272888184
15_400_9.txt,True,True,ok,0.016321659088134766
35_150_8.txt,True,True,ok,60.03779935836792
50_100_2.txt,True,True,ok,0.2668302059173584
50_200_5.txt,True,True,ok,60.07686948776245
20_300_4.txt,True,True,ok,0.06752753257751465
25_500_8.txt,True,True,ok,0.042609453201293945
45_250_4.txt,True,True,ok,0.24483323097229004
40_350_9.txt,True,True,ok,0.5448501110076904
40_150_3.txt,True,True,ok,0.23204350471496582
15_100_6.txt,True,True,ok,0.015822410583496094
45_150_8.txt,True,True,ok,60.05622482299805
50_500_2.txt,True,True,ok,0.4633476734161377
25_300_6.txt,True,True,ok,0.05493569374084473
50_400_4.txt,True,True,ok,0.763347864151001
45_450_3.txt,True,True,ok,0.2625088691711426
10_100_6.txt,True,True,ok,0.009430646896362305
25_400_2.txt,True,True,ok,60.021313190460205
10_450_1.txt,True,True,ok,3.9179770946502686
50_350_5.txt,True,True,ok,60.07095146179199
45_350_6.txt,True,True,ok,60.0763258934021
30_500_2.txt,True,True,ok,60.03111815452576
40_300_8.txt,True,True,ok,60.04860281944275
10_400_7.txt,True,True,ok,0.008580446243286133
40_400_2.txt,True,True,ok,0.3873403072357178
15_200_6.txt,True,True,ok,0.01957249641418457
30_200_9.txt,True,True,ok,0.059973955154418945
45_100_8.txt,True,True,ok,0.18018436431884766
30_200_2.txt,True,True,ok,0.06676411628723145
40_400_5.txt,True,True,ok,60.046712160110474
40_100_8.txt,True,True,ok,60.03279256820679
15_300_8.txt,True,True,ok,0.020166635513305664
45_450_7.txt,True,True,ok,0.22302484512329102
35_200_3.txt,True,True,ok,60.027772665023804
30_250_7.txt,True,True,ok,0.0870826244354248
35_300_6.txt,True,True,ok,60.036481618881226
35_100_7.txt,True,True,ok,0.11516714096069336
40_350_8.txt,True,True,ok,60.045185565948486
25_150_2.txt,True,True,ok,60.03331923484802
30_500_4.txt,True,True,ok,60.02869534492493
25_350_7.txt,True,True,ok,0.04133272171020508
10_350_7.txt,True,True,ok,0.6001701354980469
35_150_4.txt,True,True,ok,0.15417242050170898
15_200_7.txt,True,True,ok,0.015935182571411133
10_500_5.txt,True,True,ok,0.009721517562866211
10_500_8.txt,True,True,ok,0.010198116302490234
25_350_2.txt,True,True,ok,0.03896927833557129
25_350_1.txt,True,True,ok,0.03938770294189453
25_500_1.txt,True,True,ok,0.049448251724243164
45_300_4.txt,True,True,ok,60.07010865211487
45_350_5.txt,True,True,ok,60.06016230583191
30_350_8.txt,True,True,ok,0.07247400283813477
50_200_2.txt,True,True,ok,0.45127415657043457
10_400_6.txt,True,True,ok,0.010161876678466797
10_100_1.txt,True,True,ok,0.011353015899658203
25_450_1.txt,True,True,ok,0.041116952896118164
15_450_5.txt,True,True,ok,0.017369508743286133
10_350_6.txt,True,True,ok,0.010456085205078125
10_200_1.txt,True,True,ok,0.009804010391235352
50_250_3.txt,True,True,ok,0.3042607307434082
30_500_7.txt,True,True,ok,0.059233903884887695
45_100_3.txt,True,True,ok,0.19104361534118652
30_450_6.txt,True,True,ok,60.03113055229187
30_150_1.txt,True,True,ok,0.05784296989440918
45_450_2.txt,True,True,ok,0.26172852516174316
50_100_1.txt,True,True,ok,13.765960931777954
10_250_6.txt,True,True,ok,0.010107278823852539
10_400_8.txt,True,True,ok,0.009490013122558594
40_100_3.txt,True,True,ok,60.04769730567932
40_450_4.txt,True,True,ok,60.034592628479004
35_100_1.txt,True,True,ok,0.40880393981933594
15_150_7.txt,True,True,ok,0.015195846557617188
50_300_4.txt,True,True,ok,60.11584258079529
35_350_7.txt,True,True,ok,60.04954695701599
25_450_7.txt,True,True,ok,0.0705416202545166
35_450_4.txt,True,True,ok,0.1178135871887207
10_100_8.txt,True,True,ok,0.0082550048828125
35_500_4.txt,True,True,ok,0.09120678901672363
30_450_7.txt,True,True,ok,0.05967974662780762
45_150_3.txt,True,True,ok,60.0592360496521
35_300_7.txt,True,True,ok,0.13225412368774414
35_400_8.txt,True,True,ok,60.03697443008423
35_350_3.txt,True,True,ok,0.11854004859924316
35_300_5.txt,True,True,ok,0.08791041374206543
50_150_3.txt,True,True,ok,0.9441478252410889
10_250_4.txt,True,True,ok,0.011486053466796875
25_250_2.txt,True,True,ok,60.0241801738739
20_200_5.txt,True,True,ok,5.2922258377075195
40_150_6.txt,True,True,ok,39.7538115978241
10_400_1.txt,True,True,ok,0.00958108901977539
35_200_1.txt,True,True,ok,60.03119397163391
50_500_8.txt,True,True,ok,0.27405238151550293
20_350_5.txt,True,True,ok,0.02085256576538086
40_200_2.txt,True,True,ok,0.18604469299316406
25_150_6.txt,True,True,ok,0.05478692054748535
20_250_9.txt,True,True,ok,0.032210350036621094
15_350_4.txt,True,True,ok,0.01460576057434082
25_200_7.txt,True,True,ok,60.023266315460205
45_250_8.txt,True,True,ok,60.043253898620605
35_400_5.txt,True,True,ok,0.1202845573425293
15_350_2.txt,True,True,ok,0.0164334774017334
40_500_3.txt,True,True,ok,60.05189538002014
45_250_3.txt,True,True,ok,60.05974793434143
40_450_3.txt,True,True,ok,60.05314016342163
40_250_1.txt,True,True,ok,1.5165460109710693
40_150_5.txt,True,True,ok,0.14800190925598145
35_450_6.txt,True,True,ok,7.40100359916687
40_400_3.txt,True,True,ok,0.17974495887756348
40_300_1.txt,True,True,ok,60.048173904418945
20_150_1.txt,True,True,ok,1.0000426769256592
35_250_7.txt,True,True,ok,0.15525054931640625
40_450_1.txt,True,True,ok,28.147319555282593
50_150_4.txt,True,True,ok,60.07081580162048
50_450_4.txt,True,True,ok,60.07121920585632
20_450_3.txt,True,True,ok,0.023693323135375977
25_100_9.txt,True,True,ok,0.029101848602294922
30_500_1.txt,True,True,ok,0.08551430702209473
25_250_8.txt,True,True,ok,7.8960816860198975
10_100_5.txt,True,True,ok,0.010993003845214844
35_350_9.txt,True,True,ok,60.04849910736084
20_150_5.txt,True,True,ok,0.04065728187561035
45_400_2.txt,True,True,ok,0.19977140426635742
10_100_4.txt,True,True,ok,0.011527776718139648
50_100_3.txt,True,True,ok,60.1226327419281
35_350_2.txt,True,True,ok,60.04529333114624
25_200_9.txt,True,True,ok,0.03798699378967285
35_450_3.txt,True,True,ok,0.09100222587585449
15_100_1.txt,True,True,ok,0.018095970153808594
20_150_9.txt,True,True,ok,0.02349710464477539
40_100_9.txt,True,True,ok,60.046865701675415
15_200_5.txt,True,True,ok,0.014893531799316406
40_400_6.txt,True,True,ok,0.40940380096435547
15_400_5.txt,True,True,ok,0.020180225372314453
45_200_4.txt,True,True,ok,0.5097544193267822
10_450_8.txt,True,True,ok,0.010461091995239258
35_150_7.txt,True,True,ok,60.035789489746094
10_350_2.txt,True,True,ok,0.009415388107299805
20_500_6.txt,True,True,ok,0.0258028507232666
45_500_7.txt,True,True,ok,4.559204816818237
50_150_9.txt,True,True,ok,60.07376503944397
30_150_9.txt,True,True,ok,60.029420375823975
50_350_1.txt,True,True,ok,60.05294871330261
15_450_6.txt,True,True,ok,0.016852140426635742
15_200_4.txt,True,True,ok,0.016182422637939453
50_450_8.txt,True,True,ok,60.07386350631714
10_150_2.txt,True,True,ok,0.010190486907958984
45_300_1.txt,True,True,ok,60.039302825927734
35_250_3.txt,True,True,ok,0.1216130256652832
50_250_8.txt,True,True,ok,60.06901001930237
25_150_7.txt,True,True,ok,0.03984713554382324
10_500_2.txt,True,True,ok,0.00815129280090332
25_350_6.txt,True,True,ok,0.044756412506103516
45_250_1.txt,True,True,ok,0.29650163650512695
10_350_1.txt,True,True,ok,0.007976531982421875
30_350_6.txt,True,True,ok,0.0612180233001709
25_200_5.txt,True,True,ok,0.038545846939086914
25_150_8.txt,True,True,ok,60.02805018424988
10_500_3.txt,True,True,ok,0.009873628616333008
35_250_9.txt,True,True,ok,60.03761959075928
50_500_6.txt,True,True,ok,0.38698244094848633
15_400_1.txt,True,True,ok,0.014731407165527344
45_100_7.txt,True,True,ok,60.03775405883789
45_400_7.txt,True,True,ok,0.5361957550048828
40_250_2.txt,True,True,ok,60.04628396034241
10_300_5.txt,True,True,ok,0.009086370468139648
30_250_4.txt,True,True,ok,0.1567389965057373
35_500_6.txt,True,True,ok,0.13969659805297852
25_450_8.txt,True,True,ok,0.04268217086791992
20_150_2.txt,True,True,ok,60.01626420021057
10_150_4.txt,True,True,ok,0.009045600891113281
20_300_6.txt,True,True,ok,0.024677276611328125
15_150_6.txt,True,True,ok,0.017022132873535156
50_400_7.txt,True,True,ok,60.07296299934387
50_350_3.txt,True,True,ok,60.04574966430664
10_300_7.txt,True,True,ok,0.009684562683105469
30_400_2.txt,True,True,ok,0.05574178695678711
20_100_4.txt,True,True,ok,0.0803232192993164
35_150_5.txt,True,True,ok,0.1327505111694336
